timestamp,value,anomaly_score
2020-01-04 04:25:00,1,0.5982423533040163
2020-01-04 04:30:00,7,0.7759225539764084
2020-01-04 04:35:00,4,0.5804511162822843
2020-01-04 04:40:00,4,0.6557485586838375
2020-01-04 04:45:00,3,0.63778423572856
2020-01-04 04:50:00,2,0.6436227234161894
2020-01-04 04:55:00,3,0.6858637883895943
2020-01-04 05:00:00,5,0.6997369991875886
2020-01-04 05:05:00,11,0.7128493447308865
2020-01-04 05:10:00,4,0.6979685271344097
2020-01-04 05:15:00,2,0.6184999834990593
2020-01-04 05:20:00,3,0.685458394413295
2020-01-04 05:25:00,5,0.6996011303990018
2020-01-04 05:30:00,7,0.6700180828243539
2020-01-04 05:35:00,2,0.5479107022455675
2020-01-04 05:40:00,4,0.7047334695347224
2020-01-04 05:45:00,4,0.6553105084696145
2020-01-04 05:50:00,9,0.7267426926696082
2020-01-04 05:55:00,3,0.6290062231996044
2020-01-04 06:00:00,7,0.7302904289653145
2020-01-04 06:05:00,10,0.6537051449549951
2020-01-04 06:10:00,2,0.635971044250492
2020-01-04 06:15:00,8,0.7695218177699283
2020-01-04 06:20:00,8,0.6750470742885997
2020-01-04 06:25:00,8,0.6754619382767665
2020-01-04 06:30:00,6,0.6494785470078295
2020-01-04 06:35:00,5,0.6064810143765643
2020-01-04 06:40:00,11,0.7131400657123186
